Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed
2019-08-27,Mathura_Refinery,41.054,102.41,34.27,40.043,,37.89,21.296,0.25,35.297,98.956,6.257
2019-08-28,Mathura_Refinery,47.89,143.468,42.222,42.516,1.959,44.571,,0.192,35.034,94.853,9.175
2019-08-29,Mathura_Refinery,45.007,106.887,54.069,37.53,0.79,40.884,22.462,0.192,33.683,75.026,
2019-08-30,Mathura_Refinery,57.106,122.031,46.513,40.756,0.706,39.246,21.423,0.179,31.833,72.022,7.231
2019-08-31,Mathura_Refinery,32.168,107.061,,39.318,1.893,,20.66,0.135,33.562,38.023,9.998
2019-09-01,Mathura_Refinery,26.309,85.686,36.68,32.279,1.345,23.135,15.138,,31.922,60.374,7.114
2019-09-02,Mathura_Refinery,,85.837,30.459,,,37.735,,0.186,,82.22,12.445
2019-09-03,Mathura_Refinery,54.823,120.11,25.108,31.418,,46.388,19.139,0.219,32.058,76.353,9.407
2019-09-04,Mathura_Refinery,44.883,153.794,16.603,65.063,2.831,29.245,,0.129,,69.057,8.878
2019-09-05,Mathura_Refinery,,137.235,14.976,64.809,2.272,48.092,13.227,0.202,,,11.591
2019-09-06,Mathura_Refinery,129.774,136.537,20.372,56.321,1.953,55.539,9.646,0.144,35.873,91.961,9.806
2019-09-07,Mathura_Refinery,70.108,133.792,17.994,55.945,1.845,54.086,8.085,0.108,36.27,82.821,11.219
2019-09-08,Mathura_Refinery,58.051,97.86,28.27,27.146,1.517,85.03297681274361,17.847,0.161,35.222,106.014,5.186
2019-09-09,Mathura_Refinery,72.407,140.954,23.185,10.864,1.584,53.162,21.005,0.297,34.304,81.192,5.945
2019-09-10,Mathura_Refinery,103.23,161.049,9.28,27.935,2.12,,22.132,,36.931,82.327,8.011
2019-09-11,Mathura_Refinery,67.206,220.128,17.172,23.844,2.227,52.687,16.15,0.316,32.381,,10.275
2019-09-12,Mathura_Refinery,66.368,,25.733,35.268,3.284,,17.895,0.271,31.784,105.384,10.527
2019-09-13,Mathura_Refinery,84.887,134.105,28.024,,2.842,23.422,25.105,0.238,,91.477,10.43
2019-09-14,Mathura_Refinery,77.224,140.982,42.447,50.511,2.713,47.627,,0.276,,113.269,11.2
2019-09-15,Mathura_Refinery,,145.478,31.731,33.22,1.706,57.262,26.412,0.204,31.013,86.209,10.278
2019-09-16,Mathura_Refinery,,127.363,44.933,47.083,2.285,38.734,32.593,0.307,32.572,102.731,4.41
2019-09-17,Mathura_Refinery,46.616,124.422,41.781,,1.861,33.458,27.417,0.382,32.839,89.549,9.593
2019-09-18,Mathura_Refinery,59.776,151.574,40.446,52.938,2.298,35.754,15.137,0.246,33.19,94.366,6.878
2019-09-19,Mathura_Refinery,64.767,122.438,32.355,44.696,2.641,53.725,17.35,0.204,33.212,67.422,8.21
2019-09-20,Mathura_Refinery,76.505,123.64,36.817,64.294,2.442,33.027,22.603,0.2,34.197,,
2019-09-21,Mathura_Refinery,60.186,123.877,28.818,49.508,3.191,,18.374,0.116,32.212,63.254,8.285
2019-09-22,Mathura_Refinery,145.47946861354038,,33.352,62.504,3.06,47.182,15.226,0.151,32.157,75.711,5.791
2019-09-23,Mathura_Refinery,,129.025,35.907,45.831,3.26,47.628,23.168,0.335,30.216,55.766,3.045
2019-09-24,Mathura_Refinery,88.313,84.308,29.966,58.094,,49.199,42.241,0.214,29.016,67.786,3.913
2019-09-25,Mathura_Refinery,89.907,64.341,47.241,53.351,3.641,,30.437,,32.371,89.297,8.1
2019-09-26,Mathura_Refinery,,76.953,48.635,48.317,2.056,46.996,29.09,0.279,29.905,90.206,5.002
2019-09-27,Mathura_Refinery,82.287,80.646,40.437,,3.021,27.522,19.735,0.462,30.916,65.558,4.952
2019-09-28,Mathura_Refinery,61.103,103.736,38.642,46.234,1.92,24.057,29.088,0.278,31.064,46.37,7.659
2019-09-29,Mathura_Refinery,70.061,,,18.5,1.687,30.829,30.864,0.243,31.953,72.325,5.706
2019-09-30,Mathura_Refinery,75.271,104.832,31.457,7.406,2.448,12.986,35.315,0.192,28.131,97.93,5.942
2019-10-01,Mathura_Refinery,,110.359,39.545,51.324,3.154,26.368,41.116,0.192,,62.202,7.349
2019-10-02,Mathura_Refinery,131.071,123.763,35.652,68.655,,30.966,31.032,0.37,29.528,77.668,8.333
2019-10-03,Mathura_Refinery,110.559,186.852,30.779,84.423,1.993,,27.975,0.367,28.391,63.404,5.934
2019-10-04,Mathura_Refinery,78.842,191.38,21.689,66.203,2.34,31.609,41.191,0.417,28.34,38.723,7.47
2019-10-05,Mathura_Refinery,54.255,155.897,27.685,39.581,2.077,23.899,35.016,0.217,30.075,32.717,8.625
2019-10-06,Mathura_Refinery,84.574,,38.471,38.546,2.495,13.839,15.679,0.285,30.23,52.971,5.576
2019-10-07,Mathura_Refinery,90.83,134.073,35.053,48.853,4.59,30.522,27.728,0.207,28.955,54.848,7.482
2019-10-08,Mathura_Refinery,98.321,,69.049,39.54,3.614,32.593,25.108,0.143,26.891,,6.288
2019-10-09,Mathura_Refinery,53.996,182.526,64.958,71.735,2.527,,,0.263,26.067,48.253,
2019-10-10,Mathura_Refinery,94.01,140.873,68.198,92.973,1.753,32.777,35.525,0.311,28.262,52.853,9.349
2019-10-11,Mathura_Refinery,100.192,156.837,,77.831,2.05,33.192,19.863,0.316,26.116,53.607,8.169
2019-10-12,Mathura_Refinery,63.837,,65.98,59.335,1.623,28.409,25.057,0.336,26.828,52.453,9.986
2019-10-13,Mathura_Refinery,61.026,123.973,42.369,37.47,2.187,12.781,26.877,0.358,31.045,49.662,10.455
2019-10-14,Mathura_Refinery,83.934,177.138,16.953,71.222,2.74,34.3,32.456,0.472,29.434,48.739,10.888
2019-10-15,Mathura_Refinery,88.757,162.745,30.275,64.507,2.39,24.303,,0.266,29.098,53.593,10.002
2019-10-16,Mathura_Refinery,83.306,231.258,47.302,56.898,3.823,32.634,45.23,,26.268,56.778,11.112
2019-10-17,Mathura_Refinery,85.657,164.23,,64.938,2.664,,40.579,0.551,24.798,57.566,10.054
2019-10-18,Mathura_Refinery,83.546,176.935,52.165,53.22,2.606,29.384,35.817,0.379,27.026,67.149,5.32
2019-10-19,Mathura_Refinery,81.931,155.636,57.799,52.558,2.728,38.752,37.834,0.178,26.266,47.583,5.265
2019-10-20,Mathura_Refinery,106.502,145.697,,33.59,,37.555,45.875,0.121,27.961,33.824,6.462
2019-10-21,Mathura_Refinery,42.607,,59.547,65.387,3.656,47.127,45.328,0.2,27.058,55.814,7.202
2019-10-22,Mathura_Refinery,67.833,173.625,42.416,61.05,3.401,43.389,39.633,0.479,31.514,45.555,
2019-10-23,Mathura_Refinery,87.847,207.046,33.802,78.019,3.725,42.342,39.286,0.393,27.399,46.933,6.478
2019-10-24,Mathura_Refinery,98.997,240.707,63.111,65.075,2.719,21.96,37.861,0.296,26.897,45.224,11.61
2019-10-25,Mathura_Refinery,88.073,203.946,56.771,61.05,3.389,,35.497,0.251,24.897,44.332,9.229
2019-10-26,Mathura_Refinery,48.37,,41.587,40.251,3.258,26.43,45.483,0.157,26.775,35.958,
2019-10-27,Mathura_Refinery,73.561,146.638,35.636,56.398,3.558,36.769,30.0,0.305,26.579,41.248,6.782
2019-10-28,Mathura_Refinery,129.009,197.038,37.063,47.022,1.993,30.909,,0.318,24.388,55.211,5.406
2019-10-29,Mathura_Refinery,73.159,160.102,37.017,49.302,,35.256,,0.551,24.345,,6.697
2019-10-30,Mathura_Refinery,109.01,216.28,29.965,57.799,,,23.036,0.493,26.667,59.082,
2019-10-31,Mathura_Refinery,,282.416,24.504,63.24,1.229,44.966,28.514,0.493,27.33,51.211,7.632
2019-11-01,Mathura_Refinery,,220.171,38.819,37.511,2.584,36.995,27.798,0.381,23.664,61.66,11.329
2019-11-02,Mathura_Refinery,66.271,110.933,,,3.099,37.197,32.545,0.232,,52.123,9.066
2019-11-03,Mathura_Refinery,69.25,120.1,52.041,59.863,2.361,19.303,31.152,0.191,26.597,32.754,8.246
2019-11-04,Mathura_Refinery,120.389,209.802,56.525,57.097,2.415,13.818,25.057,0.144,24.894,48.579,
2019-11-05,Mathura_Refinery,123.388,219.848,58.141,58.57,1.984,5.948,44.039,0.369,24.628,59.291,8.365
2019-11-06,Mathura_Refinery,153.829,212.543,45.943,65.448,2.213,28.476,48.522,0.321,25.648,50.68,9.279
2019-11-07,Mathura_Refinery,152.519,240.359,49.248,63.832,2.332,36.385,54.757,0.448,22.571,64.328,5.825
2019-11-08,Mathura_Refinery,133.717,231.355,57.006,48.953,2.249,71.1107300557037,45.696,,,49.863,4.461
2019-11-09,Mathura_Refinery,141.213,228.887,57.578,52.14,1.958,,36.042,0.318,22.318,,6.841
2019-11-10,Mathura_Refinery,117.061,218.645,49.171,67.251,2.129,22.988,37.619,,24.633,72.905,7.05
2019-11-11,Mathura_Refinery,130.576,266.523,67.007,50.321,2.48,27.114,,0.335,25.209,61.919,
2019-11-12,Mathura_Refinery,107.315,239.288,60.128,54.648,4.221,41.242,36.098,0.331,,54.966,7.424
2019-11-13,Mathura_Refinery,107.686,251.287,68.004,40.104,3.25,48.698,35.123,0.455,23.49,53.359,8.209
2019-11-14,Mathura_Refinery,88.208,207.116,54.154,72.438,3.419,44.324,23.336,0.326,24.662,69.571,6.593
2019-11-15,Mathura_Refinery,124.795,177.808,30.919,68.606,2.806,38.762,32.925,0.424,23.203,64.143,6.348
2019-11-16,Mathura_Refinery,77.055,228.561,43.27,49.951,2.307,39.253,28.493,0.508,23.592,78.899,7.794
2019-11-17,Mathura_Refinery,100.816,198.481,53.466,55.5,1.418,29.064,28.269,0.416,,66.674,
2019-11-18,Mathura_Refinery,99.691,234.21,,43.816,1.271,26.67,,0.483,25.426,52.715,5.841
2019-11-19,Mathura_Refinery,,220.636,65.369,42.081,1.493,27.634,,0.487,23.335,47.814,8.258
2019-11-20,Mathura_Refinery,139.348,185.875,,34.315,2.648,21.415,34.901,0.642,21.982,52.124,8.053
2019-11-21,Mathura_Refinery,169.853,197.58,45.683,37.919,3.803,24.972,33.88,0.53,23.754,33.408,7.019
2019-11-22,Mathura_Refinery,153.124,263.129,60.589,,,19.174,,0.524,24.5,41.146,5.711
2019-11-23,Mathura_Refinery,80.382,226.854,57.854,57.024,2.073,28.478,24.624,0.398,21.968,44.457,4.957
2019-11-24,Mathura_Refinery,85.107,132.941,45.503,64.617,1.555,29.109,24.498,0.277,20.076,52.514,6.506
2019-11-25,Mathura_Refinery,68.314,168.632,68.829,54.369,2.364,39.554,31.34,0.203,22.596,72.28,11.657
2019-11-26,Mathura_Refinery,79.62,269.265,50.298,77.834,3.742,,41.499,0.465,19.416,61.845,10.651
2019-11-27,Mathura_Refinery,140.091,224.073,47.199,,3.109,39.445,43.168,0.303,18.003,38.45,6.261
2019-11-28,Mathura_Refinery,140.576,137.663,77.534,66.643,3.175,,30.91,,19.424,38.897,8.79
2019-11-29,Mathura_Refinery,104.087,263.859,78.947,71.056,4.397,16.751,48.357,,,,6.722
2019-11-30,Mathura_Refinery,,234.851,56.818,,3.695,16.878,46.4,0.472,18.937,53.507,7.479
2019-12-01,Mathura_Refinery,,196.501,,138.15530959680328,2.621,28.269,31.161,0.335,20.169,69.593,6.555
2019-12-02,Mathura_Refinery,68.355,190.051,60.431,67.268,3.172,29.529,48.15,0.279,20.665,69.569,11.67
2019-12-03,Mathura_Refinery,76.616,251.881,24.178,83.04,2.608,26.608,46.435,0.397,19.729,,7.086
2019-12-04,Mathura_Refinery,107.728,205.373,32.721,115.215,3.39,21.493,41.173,0.365,22.917,57.997,
2019-12-05,Mathura_Refinery,144.2,262.026,,61.52,3.787,15.303,44.115,0.239,21.826,66.282,6.678
2019-12-06,Mathura_Refinery,143.627,258.276,50.641,54.09,2.431,30.268,41.65,0.573,22.34,50.204,9.023
2019-12-07,Mathura_Refinery,60.666,219.378,53.344,54.951,2.762,30.02,41.111,0.351,18.771,61.894,9.025
2019-12-08,Mathura_Refinery,88.454,200.49,65.178,52.731,2.704,32.979,38.084,0.242,17.278,54.412,11.045
2019-12-09,Mathura_Refinery,106.748,202.815,58.045,59.971,3.564,31.919,36.394,0.312,19.402,40.09,10.726
2019-12-10,Mathura_Refinery,124.041,258.967,44.445,45.497,4.149,12.774,19.21,0.524,,54.202,
2019-12-11,Mathura_Refinery,165.67,195.735,59.461,,4.101,12.504,,,19.161,67.665,13.978
2019-12-12,Mathura_Refinery,76.777,136.477,55.937,54.923,3.446,23.916,35.956,0.477,19.556,55.514,11.557
2019-12-13,Mathura_Refinery,83.698,214.261,57.136,63.656,,22.777,46.791,0.325,17.684,69.796,8.267
2019-12-14,Mathura_Refinery,105.508,218.418,49.946,,2.792,18.917,43.103,0.362,,44.222,8.538
2019-12-15,Mathura_Refinery,62.455,,78.288,68.572,1.922,14.335,34.886,0.28,,38.456,
2019-12-16,Mathura_Refinery,138.368,237.246,35.188,55.185,0.775,27.511,49.031,,18.36,46.356,9.861
2019-12-17,Mathura_Refinery,136.747,213.282,45.681,43.136,2.33,29.441,46.602,0.509,16.94,47.339,
2019-12-18,Mathura_Refinery,150.218,254.728,55.715,58.868,2.331,30.432,45.275,0.365,16.303,44.851,10.744
2019-12-19,Mathura_Refinery,114.375,,,55.565,3.352,23.315,41.776,0.359,15.209,51.64,10.921
2019-12-20,Mathura_Refinery,140.691,204.803,70.446,72.017,1.783,,58.711,0.406,18.14,47.918,7.388
2019-12-21,Mathura_Refinery,140.94,180.73,69.431,45.524,1.995,15.629,38.315,0.388,19.454,48.078,12.182
2019-12-22,Mathura_Refinery,120.927,260.181,58.361,,2.856,18.036,,,,54.337,13.808
2019-12-23,Mathura_Refinery,126.772,158.392,57.099,75.89,,7.221,26.118,0.416,17.945,47.647,12.005
2019-12-24,Mathura_Refinery,130.3,221.33,59.057,80.217,3.403,7.813,43.072,0.245,19.877,50.428,
2019-12-25,Mathura_Refinery,98.352,145.622,60.007,105.257,3.001,,36.651,0.308,20.193,46.297,8.791
2019-12-26,Mathura_Refinery,106.817,188.447,60.844,80.448,3.286,,,0.454,19.288,39.2,7.636
2019-12-27,Mathura_Refinery,110.153,190.617,59.561,65.216,3.934,18.002,34.241,0.35,18.668,55.503,7.446
2019-12-28,Mathura_Refinery,112.899,107.947,58.477,56.126,3.989,12.917,,0.421,17.69,,
2019-12-29,Mathura_Refinery,129.195,170.217,64.401,,3.411,18.508,24.581,0.382,18.491,71.228,9.288
2019-12-30,Mathura_Refinery,92.42,186.273,45.18,68.232,2.797,33.344,12.45,0.38,20.846,64.116,10.988
2019-12-31,Mathura_Refinery,105.549,112.399,,58.532,2.856,29.33,35.171,0.559,21.082,51.811,5.674
2020-01-01,Mathura_Refinery,158.751,220.522,27.623,32.347,3.813,30.833,18.017,0.257,19.155,50.335,8.939
2020-01-02,Mathura_Refinery,113.767,291.857,,49.3,2.786,24.865,41.514,0.272,19.517,62.808,
2020-01-03,Mathura_Refinery,93.47,323.161,,73.395,,21.368,58.154,0.523,17.289,35.347,
2020-01-04,Mathura_Refinery,102.269,255.913,,70.224,2.728,21.015,,0.614,19.026,43.008,8.925
2020-01-05,Mathura_Refinery,121.684,216.974,39.604,85.481,2.781,,49.355,,17.466,56.739,4.71
2020-01-06,Mathura_Refinery,121.693,286.054,,118.004,2.387,25.877,45.144,0.543,19.027,44.031,6.66
2020-01-07,Mathura_Refinery,161.193,330.473,61.839,108.549,1.509,14.877,60.143,0.532,22.929,54.128,
2020-01-08,Mathura_Refinery,162.905,,65.847,156.78237225895893,4.83934204444637,25.993,45.05,,19.391,57.716,8.021
2020-01-09,Mathura_Refinery,163.185,221.678,78.045,108.16,4.242,25.134,19.409,0.651,23.005,41.35,5.137
2020-01-10,Mathura_Refinery,154.706,235.227,54.549,122.608,2.303,23.201,32.642,0.557,,49.785,7.793
2020-01-11,Mathura_Refinery,,224.333,46.688,,2.95,12.813,48.766,0.533,18.345,46.313,10.143
2020-01-12,Mathura_Refinery,126.885,,52.786,100.397,3.715,12.047,45.267,0.474,17.241,,9.713
2020-01-13,Mathura_Refinery,63.507,212.287,103.78,100.627,4.14,26.696,38.522,0.514,,60.898,
2020-01-14,Mathura_Refinery,146.405,329.249,84.736,,,23.835,44.511,0.345,20.316,60.637,13.728
2020-01-15,Mathura_Refinery,117.696,299.033,97.258,79.781,2.711,25.704,53.512,0.353,18.385,57.36,8.35
2020-01-16,Mathura_Refinery,123.174,,96.078,72.686,3.297,19.283,46.239,0.331,18.146,58.152,
2020-01-17,Mathura_Refinery,,,82.674,87.924,3.674,21.982,71.217,0.237,18.977,44.229,9.217
2020-01-18,Mathura_Refinery,,220.779,52.298,62.853,3.305,13.707,45.309,,18.691,49.793,12.712
2020-01-19,Mathura_Refinery,63.12,216.229,66.211,61.046,2.962,17.928,47.832,0.22,19.104,44.575,10.697
2020-01-20,Mathura_Refinery,50.039,185.064,41.925,27.146,2.398,23.941,52.647,0.311,21.343,60.257,10.341
2020-01-21,Mathura_Refinery,68.97,165.587,79.939,90.367,3.46,26.049,39.545,,18.081,63.144,9.999
2020-01-22,Mathura_Refinery,113.449,262.651,73.543,79.039,3.925,19.303,37.121,,,,6.577
2020-01-23,Mathura_Refinery,133.716,306.337,29.423,87.194,3.879,,50.934,0.475,18.847,,5.606
2020-01-24,Mathura_Refinery,134.348,212.638,,,3.782,25.92,47.482,0.413,18.058,59.098,6.464
2020-01-25,Mathura_Refinery,78.78,235.245,,87.091,4.456,21.289,42.98,0.28,20.031,50.703,9.396
2020-01-26,Mathura_Refinery,34.43,,51.854,95.902,3.102,19.063,24.488,0.416,17.2,49.244,9.048
2020-01-27,Mathura_Refinery,87.807,233.563,70.043,61.944,4.463,34.139,,0.409,14.794,36.524,7.985
2020-01-28,Mathura_Refinery,93.411,251.139,53.294,116.474,3.288,22.322,45.29,0.363,17.594,32.2,10.876
2020-01-29,Mathura_Refinery,123.296,282.972,39.589,113.68,4.383,30.376,42.968,0.377,18.225,51.317,
2020-01-30,Mathura_Refinery,142.358,252.916,,96.083,4.924,19.572,46.339,0.312,16.763,,4.074
2020-01-31,Mathura_Refinery,133.135,302.638,59.828,111.668,3.841,26.687,,0.312,15.699,37.698,2.072
2020-02-01,Mathura_Refinery,131.261,244.783,51.001,65.14,4.445,26.555,31.93,0.275,20.555,46.491,8.166
2020-02-02,Mathura_Refinery,117.432,233.552,67.229,60.013,,20.165,31.685,0.289,20.423,46.989,7.863
2020-02-03,Mathura_Refinery,134.427,189.843,51.971,97.289,2.911,15.164,33.306,0.452,19.773,59.804,9.975
2020-02-04,Mathura_Refinery,,,63.488,50.657,2.957,8.381,60.684,0.485,22.689,56.909,8.56
2020-02-05,Mathura_Refinery,108.126,280.841,64.309,,4.241,14.347,58.742,0.642,22.209,47.403,
2020-02-06,Mathura_Refinery,120.476,,39.993,86.842,4.573,24.095,38.943,0.662,23.139,,8.683
2020-02-07,Mathura_Refinery,,171.932,33.831,117.224,3.039,17.726,61.245,0.763,19.311,63.806,9.134
2020-02-08,Mathura_Refinery,106.654,148.072,44.778,,2.847,20.052,41.64,0.57,17.775,44.208,9.007
2020-02-09,Mathura_Refinery,113.869,216.543,73.545,86.692,3.003,12.607,37.592,0.491,19.852,52.535,9.112
2020-02-10,Mathura_Refinery,108.686,233.236,75.65,70.286,2.863,18.71,49.042,0.386,20.443,46.463,11.983
2020-02-11,Mathura_Refinery,110.802,138.86,,,5.189,15.236,24.911,0.507,,43.779,6.182
2020-02-12,Mathura_Refinery,139.035,235.87,16.751,49.636,4.346,20.891,32.52,0.37,18.438,68.083,7.129
2020-02-13,Mathura_Refinery,68.247,202.16,54.929,45.601,3.759,20.425,32.168,0.214,20.457,60.841,8.067
2020-02-14,Mathura_Refinery,60.061,277.339,57.747,71.057,4.555,15.73,39.707,0.523,21.733,54.622,8.128
2020-02-15,Mathura_Refinery,46.572,216.562,67.715,49.204,3.275,15.472,39.327,0.286,22.225,55.075,7.216
2020-02-16,Mathura_Refinery,20.886,202.919,46.879,68.089,3.692,13.893,35.473,0.363,20.549,62.927,6.563
2020-02-17,Mathura_Refinery,58.636,265.714,60.861,60.407,2.16,12.389,37.595,0.283,21.272,50.751,10.638
2020-02-18,Mathura_Refinery,114.513,196.859,73.652,47.342,2.539,27.956,50.061,0.497,,47.541,8.907
2020-02-19,Mathura_Refinery,,164.794,,54.362,3.913,,,0.598,19.914,57.799,13.482
2020-02-20,Mathura_Refinery,175.16371608554599,187.395,86.82208260297716,102.98782113658575,,,43.821,0.548,18.961,,11.302
2020-02-21,Mathura_Refinery,147.037,241.807,58.605,68.726,3.354,15.961,43.327,0.615,19.056,58.342,8.713
2020-02-22,Mathura_Refinery,146.651,154.716,60.033,64.739,2.417,24.784,52.093,0.447,19.907,40.135,9.446
2020-02-23,Mathura_Refinery,113.67,107.355,53.817,72.736,3.01,18.864,42.202,0.602,19.957,46.065,8.807
2020-02-24,Mathura_Refinery,151.997,208.162,71.85,92.52,2.715,34.113,36.055,0.572,19.661,35.285,11.141
2020-02-25,Mathura_Refinery,131.577,185.02,58.171,75.659,2.876,,20.112,0.361,18.836,36.247,
2020-02-26,Mathura_Refinery,97.168,184.709,40.133,55.876,3.851,29.456,18.275,0.393,23.273,59.512,3.739
2020-02-27,Mathura_Refinery,90.038,120.017,80.289,67.526,,35.528,26.756,0.378,21.578,66.357,7.054
2020-02-28,Mathura_Refinery,62.377,145.453,59.22,78.932,1.664,33.931,33.503,0.36,22.17,70.134,
2020-02-29,Mathura_Refinery,60.179,162.455,46.406,46.512,1.449,,28.647,0.177,19.475,46.369,9.151
2020-03-01,Mathura_Refinery,71.26,202.485,,41.66,2.214,15.907,33.737,0.304,22.962,40.731,9.873
2020-03-02,Mathura_Refinery,117.449,173.444,55.169,47.468,1.386,,31.719,0.194,22.721,51.996,9.852
2020-03-03,Mathura_Refinery,160.754,266.139,51.869,58.494,2.28,23.718,27.593,0.084,21.823,60.151,5.632
2020-03-04,Mathura_Refinery,92.888,201.956,55.628,53.259,1.777,33.603,40.192,0.227,,48.689,7.643
2020-03-05,Mathura_Refinery,113.946,175.988,56.688,76.17,3.93,,52.185,0.236,23.411,46.249,10.623
2020-03-06,Mathura_Refinery,83.213,259.846,59.973,45.719,5.186,29.205,33.822,0.227,18.73,39.903,9.41
2020-03-07,Mathura_Refinery,97.995,213.236,25.623,31.181,2.993,17.48,34.496,0.097,20.006,64.479,5.813
2020-03-08,Mathura_Refinery,90.204,167.526,60.268,67.3419914143075,4.7608249165967065,17.615,18.327,0.148,21.616,,6.424
2020-03-09,Mathura_Refinery,52.096,182.967,56.528,56.227,2.357,17.992,16.751,0.269,22.328,54.134,8.539
2020-03-10,Mathura_Refinery,110.417,251.916,64.889,40.025,2.613,26.525,24.187,0.264,26.495,,11.986
2020-03-11,Mathura_Refinery,92.628,283.48,41.289,47.635,4.313,,42.794,,24.154,65.093,5.486
2020-03-12,Mathura_Refinery,87.189,200.399,44.129,53.968,3.262,32.998,32.735,0.536,25.218,49.179,
2020-03-13,Mathura_Refinery,70.68,198.859,42.419,56.48,2.972,27.377,28.307,0.498,26.914,63.427,5.944
2020-03-14,Mathura_Refinery,66.687,181.585,61.169,58.681,2.152,19.915,,0.48,26.039,45.342,
2020-03-15,Mathura_Refinery,,137.766,45.687,48.381,3.106,24.14,30.809,,23.842,61.867,9.332
2020-03-16,Mathura_Refinery,93.528,171.703,61.846,84.37,1.249,19.876,27.612,0.301,22.175,,8.043
2020-03-17,Mathura_Refinery,108.783,187.231,49.361,82.368,,34.863,50.86,0.391,24.522,47.573,9.344
2020-03-18,Mathura_Refinery,115.415,238.849,46.875,60.366,2.615,31.558,40.085,0.487,26.848,67.229,10.931
2020-03-19,Mathura_Refinery,142.321,261.442,48.485,65.972,2.394,28.657,39.016,0.367,26.288,66.069,8.827
2020-03-20,Mathura_Refinery,110.169,208.06,69.066,,3.41,33.936,33.969,0.279,27.147,62.922,
2020-03-21,Mathura_Refinery,,172.012,34.205,76.346,3.582,28.643,34.719,0.339,29.541,47.378,10.003
2020-03-22,Mathura_Refinery,98.539,185.955,,93.79847844513371,2.9726017004253436,15.994,40.604,0.182,28.066,44.209,
2020-03-23,Mathura_Refinery,92.172,166.251,17.706,73.846,4.134,,52.154,0.171,24.78,63.151,10.2
2020-03-24,Mathura_Refinery,125.561,204.087,25.266,69.533,2.424,34.691,35.775,0.211,25.219,62.252,7.429
2020-03-25,Mathura_Refinery,120.26,192.053,31.733,90.303,3.666,33.937,45.059,0.346,27.39,65.954,
2020-03-26,Mathura_Refinery,,152.353,23.978,95.168,,,,0.374,26.023,59.499,13.026
2020-03-27,Mathura_Refinery,110.484,136.572,31.98,79.86,2.743,30.179,46.942,0.47,,53.461,9.755
2020-03-28,Mathura_Refinery,132.832,193.173,17.843,60.412,2.306,24.456,35.487,0.282,26.762,61.236,8.901
2020-03-29,Mathura_Refinery,143.843,164.357,22.482,62.213,,20.031,30.161,0.201,,59.415,6.123
2020-03-30,Mathura_Refinery,,239.232,55.175,,2.814,18.194,40.65,0.343,26.069,54.514,5.738
2020-03-31,Mathura_Refinery,109.748,186.553,58.114,87.531,2.215,36.017,44.85,0.261,26.569,40.462,4.839
2020-04-01,Mathura_Refinery,128.039,195.353,56.426,73.922,2.44,17.598,51.405,0.248,26.943,57.857,7.01
2020-04-02,Mathura_Refinery,89.009,277.06,40.955,61.0,2.156,,42.652,0.114,24.568,59.82,
2020-04-03,Mathura_Refinery,101.177,,28.153,54.853,1.734,29.599,36.543,0.279,25.398,50.435,
2020-04-04,Mathura_Refinery,87.29,102.933,,37.704,1.63,40.384,14.885,0.407,24.688,64.036,6.262
2020-04-05,Mathura_Refinery,88.057,168.929,34.442,52.31,1.4,37.354,11.858,0.243,25.693,60.384,6.953
2020-04-06,Mathura_Refinery,72.467,143.968,54.219,45.579,1.947,28.259,21.6,0.4,25.635,,5.579
2020-04-07,Mathura_Refinery,48.464,162.954,62.308,70.735,2.724,46.106,19.774,0.353,28.313,64.637,
2020-04-08,Mathura_Refinery,27.593,149.443,62.084,45.806,2.818,27.311,34.136,0.164,,64.755,4.342
